repository,window_index,metric_A,best_classifier_A,metric_B,best_classifier_B,window_A_pred,window_A_true,window_A_res,window_B_pred,window_B_true,window_B_res,num_predict,A_intersection_B,A/B,B/A,Missed_both,A_intersection_B_%,A/B_%,B/A_%,Missed_both_%
cloudalchemy/ansible-node-exporter,6,pdg,random_forest,process,decision_tree,"[0, 0, 1]","[0, 0, 1]","[1, 1, 1]","[0, 1, 1]","[0, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,7,pdg,random_forest,process,decision_tree,"[0, 0, 1]","[0, 0, 1]","[1, 1, 1]","[0, 0, 0]","[0, 0, 1]","[1, 1, 0]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,8,pdg,random_forest,process,decision_tree,"[0, 0, 1]","[0, 0, 1]","[1, 1, 1]","[0, 1, 1]","[0, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,9,pdg,random_forest,process,decision_tree,"[0, 0, 1]","[1, 0, 1]","[0, 1, 1]","[0, 0, 0]","[1, 0, 1]","[0, 1, 0]",3,1,1,0,1,33.33,33.33,0.0,33.33
cloudalchemy/ansible-node-exporter,10,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[0, 0, 0]","[1, 0, 1]","[0, 1, 0]",3,1,2,0,0,33.33,66.67,0.0,0.0
cloudalchemy/ansible-node-exporter,11,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,12,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 0]","[1, 0, 1]","[1, 0, 0]",3,1,2,0,0,33.33,66.67,0.0,0.0
cloudalchemy/ansible-node-exporter,13,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[0, 0, 0]","[1, 0, 1]","[0, 1, 0]",3,1,2,0,0,33.33,66.67,0.0,0.0
cloudalchemy/ansible-node-exporter,14,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[0, 0, 0]","[1, 0, 1]","[0, 1, 0]",3,1,2,0,0,33.33,66.67,0.0,0.0
cloudalchemy/ansible-node-exporter,15,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[0, 0, 0]","[1, 0, 1]","[0, 1, 0]",3,1,2,0,0,33.33,66.67,0.0,0.0
cloudalchemy/ansible-node-exporter,16,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,17,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[0, 0, 0]","[1, 0, 1]","[0, 1, 0]",3,1,2,0,0,33.33,66.67,0.0,0.0
cloudalchemy/ansible-node-exporter,18,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,19,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,20,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,21,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,22,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[0, 0, 0]","[1, 0, 1]","[0, 1, 0]",3,1,2,0,0,33.33,66.67,0.0,0.0
cloudalchemy/ansible-node-exporter,23,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,24,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,25,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[0, 0, 0]","[1, 0, 1]","[0, 1, 0]",3,1,2,0,0,33.33,66.67,0.0,0.0
cloudalchemy/ansible-node-exporter,26,pdg,random_forest,process,decision_tree,"[1, 0, 1]","[1, 0, 1]","[1, 1, 1]","[1, 1, 1]","[1, 0, 1]","[1, 0, 1]",3,2,1,0,0,66.67,33.33,0.0,0.0
cloudalchemy/ansible-node-exporter,27,pdg,random_forest,process,decision_tree,"[1, 1, 0, 1]","[0, 1, 0, 1]","[0, 1, 1, 1]","[0, 0, 1, 1]","[0, 1, 0, 1]","[1, 0, 0, 1]",4,1,2,1,0,25.0,50.0,25.0,0.0
cloudalchemy/ansible-node-exporter,28,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[0, 0, 1, 1]","[0, 1, 0, 1]","[1, 0, 0, 1]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-node-exporter,29,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[1, 0, 1, 0]","[0, 1, 0, 1]","[0, 0, 0, 0]",4,0,4,0,0,0.0,100.0,0.0,0.0
cloudalchemy/ansible-node-exporter,30,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 1, 0, 1]","[1, 0, 1, 0]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-node-exporter,31,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]","[0, 1, 0, 1]","[0, 1, 0, 1]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-node-exporter,32,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[1, 1, 1, 0]","[0, 1, 0, 1]","[0, 1, 0, 0]",4,1,3,0,0,25.0,75.0,0.0,0.0
cloudalchemy/ansible-node-exporter,33,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 1, 0, 1]","[1, 0, 1, 0]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-node-exporter,34,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[0, 1, 0, 0]","[0, 1, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-node-exporter,35,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]","[0, 1, 0, 1]","[0, 1, 0, 1]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-node-exporter,36,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[0, 1, 0, 0]","[0, 1, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-node-exporter,37,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[1, 0, 1, 1]","[0, 1, 0, 1]","[0, 0, 0, 1]",4,1,3,0,0,25.0,75.0,0.0,0.0
cloudalchemy/ansible-node-exporter,38,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]","[0, 1, 0, 1]","[0, 1, 0, 1]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-node-exporter,39,pdg,random_forest,process,decision_tree,"[0, 1, 0, 1]","[0, 1, 0, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]","[0, 1, 0, 1]","[0, 1, 0, 1]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-node-exporter,40,pdg,random_forest,process,decision_tree,"[1, 0, 0, 1]","[0, 0, 0, 1]","[0, 1, 1, 1]","[0, 1, 0, 0]","[0, 0, 0, 1]","[1, 0, 1, 0]",4,1,2,1,0,25.0,50.0,25.0,0.0
cloudalchemy/ansible-node-exporter,41,pdg,random_forest,process,decision_tree,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 1, 1, 0]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-node-exporter,42,pdg,random_forest,process,decision_tree,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[1, 0, 0, 0]","[0, 0, 0, 1]","[0, 1, 1, 0]",4,2,2,0,0,50.0,50.0,0.0,0.0
cloudalchemy/ansible-node-exporter,43,pdg,random_forest,process,decision_tree,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-node-exporter,44,pdg,random_forest,process,decision_tree,"[0, 0, 0, 1]","[0, 0, 0, 1]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 1]","[1, 1, 1, 0]",4,3,1,0,0,75.0,25.0,0.0,0.0
cloudalchemy/ansible-node-exporter,45,pdg,random_forest,process,decision_tree,"[1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 1, 0]",6,2,0,3,1,33.33,0.0,50.0,16.67
cloudalchemy/ansible-node-exporter,46,pdg,random_forest,process,decision_tree,"[0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 1, 1]",6,5,0,1,0,83.33,0.0,16.67,0.0
cloudalchemy/ansible-node-exporter,47,pdg,random_forest,process,decision_tree,"[0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 1, 1, 0]",6,2,3,1,0,33.33,50.0,16.67,0.0
cloudalchemy/ansible-node-exporter,48,pdg,random_forest,process,decision_tree,"[0, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 1]","[0, 1, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 1, 1]",6,3,1,1,1,50.0,16.67,16.67,16.67
cloudalchemy/ansible-node-exporter,49,pdg,random_forest,process,decision_tree,"[1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 1, 1]",6,5,0,1,0,83.33,0.0,16.67,0.0
cloudalchemy/ansible-node-exporter,50,pdg,random_forest,process,decision_tree,"[1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 1, 0]",6,4,1,1,0,66.67,16.67,16.67,0.0
cloudalchemy/ansible-node-exporter,51,pdg,random_forest,process,decision_tree,"[1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0]",6,3,2,1,0,50.0,33.33,16.67,0.0
cloudalchemy/ansible-node-exporter,52,pdg,random_forest,process,decision_tree,"[1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 1]",6,2,3,0,1,33.33,50.0,0.0,16.67
cloudalchemy/ansible-node-exporter,53,pdg,random_forest,process,decision_tree,"[1, 0, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0]","[1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 0]",6,3,1,1,1,50.0,16.67,16.67,16.67
cloudalchemy/ansible-node-exporter,54,pdg,random_forest,process,decision_tree,"[1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 1]",6,2,3,0,1,33.33,50.0,0.0,16.67
cloudalchemy/ansible-node-exporter,55,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 1]","[0, 1, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 1, 1]",6,2,2,2,0,33.33,33.33,33.33,0.0
cloudalchemy/ansible-node-exporter,56,pdg,random_forest,process,decision_tree,"[1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 0, 1, 0, 0, 1]",6,3,2,0,1,50.0,33.33,0.0,16.67
cloudalchemy/ansible-node-exporter,57,pdg,random_forest,process,decision_tree,"[1, 0, 0, 0, 1, 1]","[1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0]",6,3,2,1,0,50.0,33.33,16.67,0.0
cloudalchemy/ansible-node-exporter,58,pdg,random_forest,process,decision_tree,"[1, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0]","[0, 0, 0, 0, 0, 1]","[0, 1, 0, 1, 0, 0]",6,2,2,0,2,33.33,33.33,0.0,33.33
HanXHX/ansible-nginx,0,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 1]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 0]","[0, 0, 0, 0, 0]","[1, 0, 1, 0, 0]","[0, 1, 0, 1, 1]",5,2,2,1,0,40.0,40.0,20.0,0.0
HanXHX/ansible-nginx,1,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","[1, 0, 1, 0, 0]","[1, 0, 1, 0, 0]",5,2,3,0,0,40.0,60.0,0.0,0.0
HanXHX/ansible-nginx,2,pdg,random_forest,process,decision_tree,"[1, 1, 1, 0, 0]","[1, 0, 1, 0, 0]","[1, 0, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 0, 1, 0, 0]","[0, 1, 0, 1, 1]",5,2,2,1,0,40.0,40.0,20.0,0.0
HanXHX/ansible-nginx,3,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 0, 1, 0, 0]","[0, 1, 0, 1, 1]",5,3,2,0,0,60.0,40.0,0.0,0.0
HanXHX/ansible-nginx,4,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 0, 1, 0, 0]","[0, 1, 0, 1, 1]",5,3,2,0,0,60.0,40.0,0.0,0.0
HanXHX/ansible-nginx,5,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 0, 1]","[1, 0, 1, 0, 0]","[1, 0, 1, 1, 0]",5,3,2,0,0,60.0,40.0,0.0,0.0
HanXHX/ansible-nginx,6,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 1]","[0, 1, 0, 0, 0]","[1, 0, 1, 0, 0]","[0, 0, 0, 1, 1]",5,2,3,0,0,40.0,60.0,0.0,0.0
HanXHX/ansible-nginx,7,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 1]","[1, 0, 0, 1, 0]","[1, 0, 1, 0, 0]","[1, 1, 0, 0, 1]",5,3,2,0,0,60.0,40.0,0.0,0.0
HanXHX/ansible-nginx,8,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 1]","[0, 0, 0, 0, 0]","[1, 0, 1, 0, 0]","[0, 1, 0, 1, 1]",5,3,2,0,0,60.0,40.0,0.0,0.0
HanXHX/ansible-nginx,9,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0]","[1, 0, 1, 0, 0]","[1, 1, 1, 1, 1]","[1, 1, 1, 0, 1]","[1, 0, 1, 0, 0]","[1, 0, 1, 1, 0]",5,3,2,0,0,60.0,40.0,0.0,0.0
HanXHX/ansible-nginx,10,pdg,random_forest,process,decision_tree,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1]",10,7,0,1,2,70.0,0.0,10.0,20.0
HanXHX/ansible-nginx,11,pdg,random_forest,process,decision_tree,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 1, 1, 1]",10,6,3,1,0,60.0,30.0,10.0,0.0
HanXHX/ansible-nginx,12,pdg,random_forest,process,decision_tree,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1]",11,3,1,4,3,27.27,9.09,36.36,27.27
HanXHX/ansible-nginx,13,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",11,2,4,1,4,18.18,36.36,9.09,36.36
HanXHX/ansible-nginx,14,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",11,7,0,0,4,63.64,0.0,0.0,36.36
HanXHX/ansible-nginx,15,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",11,2,4,0,5,18.18,36.36,0.0,45.45
HanXHX/ansible-nginx,16,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",11,4,3,1,3,36.36,27.27,9.09,27.27
HanXHX/ansible-nginx,17,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1]",12,4,4,1,3,33.33,33.33,8.33,25.0
HanXHX/ansible-nginx,18,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1]",12,5,3,1,3,41.67,25.0,8.33,25.0
HanXHX/ansible-nginx,19,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0]",12,4,5,3,0,33.33,41.67,25.0,0.0
HanXHX/ansible-nginx,20,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",12,2,7,3,0,16.67,58.33,25.0,0.0
HanXHX/ansible-nginx,21,pdg,random_forest,process,decision_tree,"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]","[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",13,4,3,3,3,30.77,23.08,23.08,23.08
HanXHX/ansible-nginx,22,pdg,random_forest,process,decision_tree,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",13,2,5,4,2,15.38,38.46,30.77,15.38
HanXHX/ansible-nginx,23,pdg,random_forest,process,decision_tree,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",13,2,5,6,0,15.38,38.46,46.15,0.0
viasite-ansible/ansible-role-zsh,0,pdg,decision_tree,process,naive_bayes,"[1, 0, 1, 1, 1, 0]","[1, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 1, 1]",6,1,3,1,1,16.67,50.0,16.67,16.67
viasite-ansible/ansible-role-zsh,1,pdg,decision_tree,process,naive_bayes,"[1, 0, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 1, 1]",6,3,2,0,1,50.0,33.33,0.0,16.67
viasite-ansible/ansible-role-zsh,2,pdg,decision_tree,process,naive_bayes,"[1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 1]",6,2,2,1,1,33.33,33.33,16.67,16.67
viasite-ansible/ansible-role-zsh,3,pdg,decision_tree,process,naive_bayes,"[1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0]","[0, 0, 0, 1, 1, 1]",6,3,2,0,1,50.0,33.33,0.0,16.67
