gitRepository,repository,file,taskId,verticesCount,edgesCount,edgesToVerticesRatio,globalInput,globalOutput,directFanIn,indirectFanIn,directFanOut,indirectFanOut
DavidWittman/ansible-redis,ansible-redis,tasks/install.yml,278,9,9,1.0,5,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/install.yml,281,13,13,1.0,5,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/install.yml,286,17,18,1.06,4,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/install.yml,295,30,39,1.3,7,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,318,23,23,1.0,8,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,328,22,25,1.14,8,0,0,0,0,1
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,343,31,35,1.13,9,0,0,0,0,1
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,353,16,17,1.06,6,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,371,30,32,1.07,7,0,0,0,0,1
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,380,19,23,1.21,5,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,385,20,24,1.2,3,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,392,29,35,1.21,9,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,398,21,29,1.38,10,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,404,19,26,1.37,10,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,407,23,27,1.17,4,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,414,32,39,1.22,11,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,420,36,43,1.19,10,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,427,16,16,1.0,6,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,433,17,18,1.06,6,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,439,10,11,1.1,2,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/server.yml,441,16,16,1.0,5,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,445,23,23,1.0,8,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,455,24,26,1.08,9,0,0,0,0,4
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,465,33,36,1.09,10,0,0,0,0,4
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,473,16,17,1.06,6,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,485,27,29,1.07,6,0,0,0,0,4
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,492,16,20,1.25,4,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,497,20,24,1.2,3,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,504,29,35,1.21,9,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,510,20,27,1.35,9,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,515,23,27,1.17,4,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,522,32,39,1.22,11,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,528,33,40,1.21,9,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,533,12,12,1.0,4,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,538,13,14,1.08,4,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,543,10,11,1.1,2,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/sentinel.yml,545,13,13,1.0,4,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/local_facts.yml,551,12,12,1.0,3,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,tasks/local_facts.yml,554,5,4,0.8,2,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,handlers/main.yml,558,16,17,1.06,5,0,0,0,0,0
DavidWittman/ansible-redis,ansible-redis,handlers/main.yml,562,12,11,0.92,4,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,23,7,6,0.86,3,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,30,11,13,1.18,5,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,34,11,10,0.91,4,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,37,11,14,1.27,3,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,53,11,12,1.09,4,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,62,40,57,1.43,11,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,104,13,15,1.15,4,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,112,11,12,1.09,4,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,119,23,25,1.09,8,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,123,9,9,1.0,3,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/bamboo.yml,127,10,10,1.0,3,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/fact.yml,130,6,5,0.83,3,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/fact.yml,134,5,4,0.8,2,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,tasks/fact.yml,137,5,4,0.8,2,0,0,0,0,0
mimacom/ansible-role-bamboo,ansible-role-bamboo,handlers/main.yml,141,5,4,0.8,2,0,0,0,0,0
hadret/ansible-role-containers,ansible-role-containers,tasks/registries.yml,13,46,66,1.43,19,0,0,0,0,0
hadret/ansible-role-containers,ansible-role-containers,tasks/containers.yml,123,200,297,1.49,96,0,0,0,0,1
naftulikay/ansible-role-degoss,ansible-role-degoss,tasks/main.yml,18,7,6,0.86,2,0,0,0,0,0
naftulikay/ansible-role-degoss,ansible-role-degoss,tasks/main.yml,28,10,10,1.0,2,0,0,0,0,0
naftulikay/ansible-role-degoss,ansible-role-degoss,tasks/main.yml,36,28,29,1.04,11,0,0,0,0,0
naftulikay/ansible-role-degoss,ansible-role-degoss,tasks/main.yml,43,41,41,1.0,16,0,0,0,0,0
nwoetzel/ansible-role-eclipse,ansible-role-eclipse,tasks/main.yml,129,17,18,1.06,7,0,0,0,0,0
nwoetzel/ansible-role-eclipse,ansible-role-eclipse,handlers/main.yml,136,7,6,0.86,4,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,262,7,8,1.14,1,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,430,15,16,1.07,6,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,575,18,17,0.94,7,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,582,11,10,0.91,6,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,682,24,24,1.0,8,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,688,20,21,1.05,5,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,698,25,27,1.08,8,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,710,20,21,1.05,5,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,716,17,19,1.12,7,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,727,12,13,1.08,4,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,747,13,13,1.0,7,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,757,14,15,1.07,7,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,766,11,12,1.09,4,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,780,28,32,1.14,9,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,789,4,3,0.75,1,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,791,5,4,0.8,2,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,tasks/main.yml,794,10,10,1.0,4,0,0,0,0,0
infOpen/ansible-role-fail2ban,ansible-role-fail2ban,handlers/main.yml,802,6,6,1.0,2,0,0,0,0,0
PyratLabs/ansible-role-k3s,ansible-role-k3s,handlers/main.yml,569,18,23,1.28,5,0,0,0,0,0
PyratLabs/ansible-role-k3s,ansible-role-k3s,handlers/main.yml,577,19,19,1.0,8,0,0,0,0,0
PyratLabs/ansible-role-k3s,ansible-role-k3s,handlers/main.yml,584,15,17,1.13,8,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/autodetect.yml,48,9,8,0.89,3,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/autodetect.yml,51,10,10,1.0,2,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/autodetect.yml,61,12,13,1.08,2,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/autodetect.yml,74,10,9,0.9,2,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/autodetect.yml,83,13,12,0.92,3,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/autodetect.yml,90,27,33,1.22,5,0,0,1,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/main.yml,96,22,26,1.18,5,0,1,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/volumes.yml,113,23,28,1.22,6,0,0,0,0,1
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/volumes.yml,127,25,31,1.24,7,0,0,0,0,1
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/volumes.yml,143,31,35,1.13,9,0,0,0,0,1
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/volumes.yml,155,23,27,1.17,5,0,0,0,0,1
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/vm.yml,178,27,29,1.07,11,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/vm.yml,233,25,30,1.2,9,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/vm.yml,239,24,27,1.12,10,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/check-interface.yml,197,12,14,1.17,2,1,0,0,0,5
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/check-interface.yml,209,12,14,1.17,2,1,0,0,0,5
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/destroy-vm.yml,254,17,22,1.29,10,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/destroy-vm.yml,258,12,13,1.08,8,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/destroy-vm.yml,261,12,12,1.0,4,0,0,0,0,0
stackhpc/ansible-role-libvirt-vm,ansible-role-libvirt-vm,tasks/destroy-volumes.yml,273,23,29,1.26,4,0,0,0,0,11
UnderGreen/ansible-role-mongodb,ansible-role-mongodb,tasks/main.yml,343,11,11,1.0,4,0,0,0,0,0
UnderGreen/ansible-role-mongodb,ansible-role-mongodb,tasks/main.yml,355,13,16,1.23,3,0,0,0,0,0
UnderGreen/ansible-role-mongodb,ansible-role-mongodb,tasks/main.yml,362,11,11,1.0,3,0,0,0,0,0
UnderGreen/ansible-role-mongodb,ansible-role-mongodb,tasks/main.yml,367,9,10,1.11,2,0,0,0,0,0
UnderGreen/ansible-role-mongodb,ansible-role-mongodb,tasks/main.yml,373,10,11,1.1,2,0,0,0,0,0
UnderGreen/ansible-role-mongodb,ansible-role-mongodb,handlers/main.yml,427,6,7,1.17,1,0,0,0,0,0
UnderGreen/ansible-role-mongodb,ansible-role-mongodb,handlers/main.yml,430,8,9,1.12,3,0,0,0,0,0
UnderGreen/ansible-role-mongodb,ansible-role-mongodb,handlers/main.yml,435,10,10,1.0,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,89,3,2,0.67,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,96,16,19,1.19,5,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,103,13,13,1.0,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,159,4,3,0.75,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,161,18,18,1.0,8,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,174,30,36,1.2,9,0,0,0,13,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,187,20,22,1.1,10,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,198,13,13,1.0,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,201,10,9,0.9,5,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,209,5,4,0.8,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,212,12,11,0.92,5,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,221,17,17,1.0,6,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,232,23,26,1.13,8,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,240,13,14,1.08,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,263,42,43,1.02,9,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,274,8,9,1.12,3,0,0,0,17,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,279,13,13,1.0,6,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,763,22,26,1.18,8,0,0,0,17,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,777,22,26,1.18,8,0,0,0,17,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,791,22,26,1.18,8,0,0,0,17,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,803,36,47,1.31,15,0,0,0,17,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,829,26,32,1.23,10,0,0,0,17,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,845,13,16,1.23,3,0,0,0,17,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,856,10,11,1.1,3,0,0,0,17,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,862,52,71,1.37,23,0,0,0,17,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,900,10,11,1.1,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,907,13,14,1.08,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/main.yml,916,14,16,1.14,6,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssh_cluster_config.yml,108,12,12,1.0,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssh_cluster_config.yml,112,10,9,0.9,6,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssh_cluster_config.yml,120,5,4,0.8,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssh_cluster_config.yml,125,12,13,1.08,5,0,0,0,0,1
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssh_cluster_config.yml,130,15,14,0.93,9,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssh_cluster_config.yml,137,12,11,0.92,7,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssh_cluster_config.yml,143,6,5,0.83,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssh_cluster_config.yml,147,5,4,0.8,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssh_cluster_config.yml,150,11,10,0.91,7,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_updates.yml,288,11,13,1.18,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_updates.yml,294,15,19,1.27,5,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_updates.yml,302,15,19,1.27,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_updates.yml,304,13,14,1.08,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/disable_nmi_watchdog.yml,312,11,11,1.0,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/disable_nmi_watchdog.yml,315,6,5,0.83,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/disable_nmi_watchdog.yml,319,5,4,0.8,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/disable_nmi_watchdog.yml,322,5,4,0.8,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/disable_nmi_watchdog.yml,325,7,6,0.86,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/disable_nmi_watchdog.yml,330,9,10,1.11,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ipmi_watchdog.yml,336,16,17,1.06,5,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ipmi_watchdog.yml,341,11,10,0.91,5,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ipmi_watchdog.yml,346,6,5,0.83,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/zfs.yml,350,8,7,0.88,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/zfs.yml,356,6,5,0.83,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/zfs.yml,360,11,12,1.09,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/zfs.yml,368,12,14,1.17,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_module_cleanup.yml,377,12,13,1.08,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_module_cleanup.yml,383,11,12,1.09,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_module_cleanup.yml,389,14,15,1.07,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_module_cleanup.yml,394,9,10,1.11,1,0,0,0,0,3
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_module_cleanup.yml,400,10,11,1.1,2,0,0,0,0,3
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_module_cleanup.yml,403,4,3,0.75,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/kernel_module_cleanup.yml,405,6,5,0.83,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_cluster_config.yml,409,5,4,0.8,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_cluster_config.yml,428,8,7,0.88,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_cluster_config.yml,432,26,31,1.19,7,0,0,0,0,30
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_cluster_config.yml,454,44,52,1.18,13,0,0,2,0,31
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_cluster_config.yml,469,30,38,1.27,6,0,0,2,0,30
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_cluster_config.yml,503,15,17,1.13,4,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_cluster_config.yml,513,17,23,1.35,3,0,0,0,0,32
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_cluster_config.yml,524,17,20,1.18,3,0,0,0,0,32
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_add_node.yml,485,38,50,1.32,10,0,0,2,0,31
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_add_node.yml,492,40,45,1.12,12,0,0,2,0,32
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/pve_add_node.yml,495,12,12,1.0,5,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,537,11,10,0.91,5,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,544,8,7,0.88,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,549,8,9,1.12,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,554,17,18,1.06,7,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,562,22,24,1.09,8,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,571,21,23,1.1,6,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,591,27,31,1.15,4,0,0,0,0,21
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,594,5,4,0.8,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,601,16,20,1.25,3,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,610,6,7,1.17,1,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,615,13,16,1.23,4,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,622,20,25,1.25,5,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,631,23,31,1.35,6,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,639,7,8,1.14,2,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,643,6,5,0.83,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,651,17,21,1.24,4,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,657,20,20,1.0,8,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,665,10,12,1.2,1,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,671,12,13,1.08,3,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,682,18,23,1.28,4,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,693,14,17,1.21,3,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,703,21,24,1.14,4,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,711,13,16,1.23,2,0,0,0,0,2
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,720,15,19,1.27,3,0,0,0,0,3
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,733,27,32,1.19,8,0,0,0,0,3
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ceph.yml,746,30,34,1.13,13,0,0,0,0,3
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssl_config.yml,928,9,11,1.22,3,0,0,0,0,28
lae/ansible-role-proxmox,ansible-role-proxmox,tasks/ssl_config.yml,937,7,8,1.14,1,0,0,0,0,28
lae/ansible-role-proxmox,ansible-role-proxmox,handlers/main.yml,942,6,6,1.0,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,handlers/main.yml,946,7,8,1.14,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,handlers/main.yml,950,7,8,1.14,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,handlers/main.yml,954,7,8,1.14,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,handlers/main.yml,958,7,8,1.14,2,0,0,0,0,0
lae/ansible-role-proxmox,ansible-role-proxmox,handlers/main.yml,962,7,7,1.0,3,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,277,8,7,0.88,3,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,280,11,11,1.0,4,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,286,19,22,1.16,7,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,298,22,25,1.14,10,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,310,21,23,1.1,4,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,317,23,24,1.04,6,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,322,5,4,0.8,2,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,325,8,7,0.88,5,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,331,7,6,0.86,4,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,336,11,11,1.0,5,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,345,13,13,1.0,6,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,351,13,13,1.0,6,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,360,14,15,1.07,6,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,369,14,16,1.14,6,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,378,14,16,1.14,6,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,385,16,17,1.06,7,0,0,0,0,0
CSCfi/ansible-role-slurm,ansible-role-slurm,tasks/common.yml,394,13,14,1.08,4,0,0,0,0,0
