repository;window_index;metric_A;best_classifier_A;metric_B;best_classifier_B;window_A_pred;window_A_true;window_A_res;window_B_pred;window_B_true;window_B_res;num_predict;A_intersection_B;A/B;B/A;Missed_both;A_intersection_B_%;A/B_%;B/A_%;Missed_both_%
HanXHX/ansible-nginx;21;pdg;decision_tree;delta;logistic;[1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0];[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1];[0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1];[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1];13;5;2;3;3;38,46;15,38;23,08;23,08
HanXHX/ansible-nginx;22;pdg;decision_tree;delta;logistic;[1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1];[0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0];[0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0];[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0];[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0];13;4;1;3;5;30,77;7,69;23,08;38,46
HanXHX/ansible-nginx;23;pdg;decision_tree;delta;logistic;[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0];[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0];[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0];[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0];13;6;1;0;6;46,15;7,69;0;46,15
viasite-ansible/ansible-role-zsh;0;pdg;decision_tree;delta;naive_bayes;[1, 0, 1, 1, 1, 0];[1, 1, 1, 1, 0, 0];[1, 0, 1, 1, 0, 1];[0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 0, 0];[0, 0, 0, 0, 1, 1];6;1;3;1;1;16,67;50;16,67;16,67
viasite-ansible/ansible-role-zsh;1;pdg;decision_tree;delta;naive_bayes;[1, 0, 1, 1, 0, 0];[1, 1, 1, 1, 0, 0];[1, 0, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 0, 0];[0, 0, 0, 0, 1, 1];6;2;3;0;1;33,33;50;0;16,67
viasite-ansible/ansible-role-zsh;2;pdg;decision_tree;delta;naive_bayes;[1, 0, 1, 1, 0, 0];[1, 1, 1, 0, 0, 0];[1, 0, 1, 0, 1, 1];[0, 0, 0, 0, 0, 0];[1, 1, 1, 0, 0, 0];[0, 0, 0, 1, 1, 1];6;2;2;1;1;33,33;33,33;16,67;16,67
viasite-ansible/ansible-role-zsh;3;pdg;decision_tree;delta;naive_bayes;[1, 0, 1, 0, 0, 0];[1, 1, 1, 0, 0, 0];[1, 0, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0];[1, 1, 1, 0, 0, 0];[0, 0, 0, 1, 1, 1];6;3;2;0;1;50;33,33;0;16,67
viasite-ansible/ansible-role-zsh;4;pdg;decision_tree;delta;naive_bayes;[1, 0, 1, 0, 0, 0];[1, 1, 1, 0, 0, 0];[1, 0, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0];[1, 1, 1, 0, 0, 0];[0, 0, 0, 1, 1, 1];6;3;2;0;1;50;33,33;0;16,67
viasite-ansible/ansible-role-zsh;5;pdg;decision_tree;delta;naive_bayes;[1, 0, 1, 0, 0, 0];[1, 1, 1, 0, 0, 0];[1, 0, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0];[1, 1, 1, 0, 0, 0];[0, 0, 0, 1, 1, 1];6;3;2;0;1;50;33,33;0;16,67
viasite-ansible/ansible-role-zsh;6;pdg;decision_tree;delta;naive_bayes;[1, 0, 1, 1, 0, 0, 0];[1, 1, 1, 1, 0, 0, 0];[1, 0, 1, 1, 1, 1, 1];[0, 1, 0, 0, 1, 0, 0];[1, 1, 1, 1, 0, 0, 0];[0, 1, 0, 0, 0, 1, 1];7;2;4;1;0;28,57;57,14;14,29;0
viasite-ansible/ansible-role-zsh;7;pdg;decision_tree;delta;naive_bayes;[0, 1, 0, 0, 0];[0, 0, 0, 1, 1];[1, 0, 1, 0, 0];[1, 0, 0, 1, 1];[0, 0, 0, 1, 1];[0, 1, 1, 1, 1];5;1;1;3;0;20;20;60;0
viasite-ansible/ansible-role-zsh;8;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 1];[0, 0, 0, 1, 1];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;9;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;10;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;11;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 1];[0, 0, 0, 1, 1];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;12;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;13;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 1, 0];[0, 0, 0, 1, 1];[1, 1, 1, 1, 0];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;14;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;15;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;16;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;17;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;18;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 1];[0, 0, 0, 1, 1];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;19;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;20;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 0];[1, 1, 1, 1, 0];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;3;1;1;0;60;20;20;0
viasite-ansible/ansible-role-zsh;21;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[1, 1, 0, 1, 0];[0, 0, 1, 1, 0];[1, 1, 0, 0, 1];[1, 1, 0, 1, 0];[1, 1, 1, 0, 0];5;1;1;2;1;20;20;40;20
viasite-ansible/ansible-role-zsh;22;pdg;decision_tree;delta;naive_bayes;[0, 1, 0, 1, 0];[0, 0, 0, 1, 0];[1, 0, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;3;1;1;0;60;20;20;0
viasite-ansible/ansible-role-zsh;23;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 0];[0, 0, 0, 1, 0];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;24;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 0];[0, 0, 0, 1, 0];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;25;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 0];[0, 0, 0, 1, 0];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;26;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 0];[0, 0, 0, 1, 0];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;27;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 0];[0, 0, 0, 1, 0];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;28;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 0];[0, 0, 0, 1, 0];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;29;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 0];[0, 0, 0, 1, 0];[1, 1, 1, 1, 1];[0, 0, 0, 1, 0];[0, 0, 0, 1, 0];[1, 1, 1, 1, 1];5;5;0;0;0;100;0;0;0
viasite-ansible/ansible-role-zsh;30;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 0];[0, 0, 0, 1, 0];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;4;1;0;0;80;20;0;0
viasite-ansible/ansible-role-zsh;31;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 0];[0, 0, 0, 1, 1];[1, 1, 1, 1, 0];[0, 0, 0, 0, 1];[0, 0, 0, 1, 1];[1, 1, 1, 0, 1];5;3;1;1;0;60;20;20;0
viasite-ansible/ansible-role-zsh;32;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;33;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 1];[1, 1, 1, 1, 1];[0, 0, 0, 0, 0];[0, 0, 0, 1, 1];[1, 1, 1, 0, 0];5;3;2;0;0;60;40;0;0
viasite-ansible/ansible-role-zsh;34;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 0, 1];[0, 0, 0, 1, 0];[1, 1, 1, 0, 0];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;3;0;1;1;60;0;20;20
viasite-ansible/ansible-role-zsh;35;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 0];[1, 1, 1, 1, 0];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;3;1;1;0;60;20;20;0
viasite-ansible/ansible-role-zsh;36;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 0];[1, 1, 1, 1, 0];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;3;1;1;0;60;20;20;0
viasite-ansible/ansible-role-zsh;37;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 0];[1, 1, 1, 1, 0];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;3;1;1;0;60;20;20;0
viasite-ansible/ansible-role-zsh;38;pdg;decision_tree;delta;naive_bayes;[0, 0, 0, 1, 1];[0, 0, 0, 1, 0];[1, 1, 1, 1, 0];[0, 0, 0, 0, 0];[0, 0, 0, 1, 0];[1, 1, 1, 0, 1];5;3;1;1;0;60;20;20;0
lae/ansible-role-proxmox;0;pdg;random_forest;delta;logistic;[1, 0, 1, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0];[1, 1, 0, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0];[0, 1, 1, 1, 1, 1, 1];7;5;1;1;0;71,43;14,29;14,29;0
lae/ansible-role-proxmox;1;pdg;random_forest;delta;logistic;[1, 1, 0, 1, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0];[1, 0, 1, 0, 1, 1, 1];[1, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1];7;5;0;2;0;71,43;0;28,57;0
lae/ansible-role-proxmox;2;pdg;random_forest;delta;logistic;[1, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 0, 1];[0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 1, 1, 1, 1, 1, 1, 0, 1];10;8;1;0;1;80;10;0;10
lae/ansible-role-proxmox;3;pdg;random_forest;delta;logistic;[1, 1, 1, 0, 0, 1, 0, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 1, 1, 0, 1, 1, 0, 1];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1];10;6;0;4;0;60;0;40;0
lae/ansible-role-proxmox;4;pdg;random_forest;delta;logistic;[1, 1, 1, 1, 0, 1, 1, 0, 1, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 1, 0, 0, 1, 0, 1];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1];10;4;0;6;0;40;0;60;0
lae/ansible-role-proxmox;5;pdg;random_forest;delta;logistic;[1, 1, 0, 0, 0, 1, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 1, 1, 1, 0, 1, 1, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 1, 1, 1, 1, 1, 1, 1, 1];10;7;1;2;0;70;10;20;0
lae/ansible-role-proxmox;6;pdg;random_forest;delta;logistic;[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1];13;11;0;1;1;84,62;0;7,69;7,69
lae/ansible-role-proxmox;7;pdg;random_forest;delta;logistic;[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1];13;8;2;3;0;61,54;15,38;23,08;0
lae/ansible-role-proxmox;8;pdg;random_forest;delta;logistic;[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1];13;9;1;3;0;69,23;7,69;23,08;0
lae/ansible-role-proxmox;9;pdg;random_forest;delta;logistic;[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1];13;10;1;2;0;76,92;7,69;15,38;0
lae/ansible-role-proxmox;10;pdg;random_forest;delta;logistic;[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1];14;11;2;1;0;78,57;14,29;7,14;0
lae/ansible-role-proxmox;11;pdg;random_forest;delta;logistic;[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1];14;12;1;1;0;85,71;7,14;7,14;0
lae/ansible-role-proxmox;12;pdg;random_forest;delta;logistic;[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];14;12;0;2;0;85,71;0;14,29;0
lae/ansible-role-proxmox;13;pdg;random_forest;delta;logistic;[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1];[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1];15;9;2;4;0;60;13,33;26,67;0
lae/ansible-role-proxmox;14;pdg;random_forest;delta;logistic;[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];15;9;1;5;0;60;6,67;33,33;0
lae/ansible-role-proxmox;15;pdg;random_forest;delta;logistic;[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1];[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1];16;12;1;3;0;75;6,25;18,75;0
HanXHX/ansible-debian-bootstrap;0;pdg;random_forest;delta;logistic;[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1];[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1];11;4;2;5;0;36,36;18,18;45,45;0
HanXHX/ansible-debian-bootstrap;1;pdg;random_forest;delta;logistic;[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1];[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0];12;3;9;0;0;25;75;0;0
HanXHX/ansible-debian-bootstrap;2;pdg;random_forest;delta;logistic;[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1];[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0];12;2;8;1;1;16,67;66,67;8,33;8,33
HanXHX/ansible-debian-bootstrap;3;pdg;random_forest;delta;logistic;[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1];12;9;1;2;0;75;8,33;16,67;0
HanXHX/ansible-debian-bootstrap;4;pdg;random_forest;delta;logistic;[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];12;1;9;0;2;8,33;75;0;16,67
HanXHX/ansible-debian-bootstrap;5;pdg;random_forest;delta;logistic;[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1];[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0];12;2;10;0;0;16,67;83,33;0;0
HanXHX/ansible-debian-bootstrap;6;pdg;random_forest;delta;logistic;[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1];12;7;1;4;0;58,33;8,33;33,33;0
HanXHX/ansible-debian-bootstrap;7;pdg;random_forest;delta;logistic;[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1];12;7;3;2;0;58,33;25;16,67;0
HanXHX/ansible-debian-bootstrap;8;pdg;random_forest;delta;logistic;[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0];[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0];12;2;8;0;2;16,67;66,67;0;16,67
